Id_bien;Code_dep_code_commune;No_voie;Type_de_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type_local
33297;75119;237;RUE;DE CRIMEE;1;16,14;14;Appartement
33298;77152;593;RUE;DU BAS MOULIN;4;81,81;85;Appartement
33299;83009;25;RUE;DU DOCTEUR LOUIS MARCON;2;48,04;43;Appartement
33300;83112;23;AV;DU PORT;2;51,01;34;Appartement
33301;85226;64;AV;DU MARAIS;1;23;23;Appartement
33302;91223;25;RUE;REVERSELEUX;2;31,1;30;Appartement
33303;93032;6;AV;LEON BRY;2;44,68;58;Appartement
33304;93047;107;AV;DES SCIENCES;1;30,83;31;Appartement
33305;95229;68;RTE;DE DOMONT;4;69,55;69;Appartement
33306;95313;17;RES;DU PARC DE LA FAISANDERIE;3;56,61;56;Appartement
33307;4094;5041;;LES PLAINES;1;17,14;17;Appartement
33308;5023;25;RUE;PASTEUR;2;34,97;35;Appartement
33309;5161;5725;;LES ILES;1;28,32;28;Appartement
33310;6027;41;RUE;ANATOLE FRANCE;1;46,55;45;Appartement
33311;6030;1;RUE;FRANCOIS REBUFFEL;2;56,21;71;Appartement
33312;6032;70;AV;GENERAL DE GAULLE;1;22,2;16;Maison
33313;6088;109;BD;DE CESSOLE;2;50,12;43;Appartement
33314;6088;136;BD;GAMBETTA;3;54,49;60;Appartement
33315;6088;13;BD;PARC IMPERIAL;3;54,22;72;Appartement
33316;6088;30;AV;DE LA BORNALA;1;21,01;20;Appartement
33317;6158;3;RUE;DES DEUX FRERES FUNEL;3;65,85;55;Appartement
33318;7042;9001;CITE;LA LAUPIE;4;80,74;75;Appartement
33319;10081;55;RUE;MARCEL DEFRANCE;2;51,79;54;Appartement
33320;10333;111;RUE;THIERS;3;48,34;48;Appartement
33321;10333;2;ALL;DES ARCADES;2;51,84;51;Appartement
33322;10362;25;RUE;LAMORICIERE;1;105,19;103;Appartement
33323;10387;36;BD;BLANQUI;3;56,65;57;Appartement
33324;10387;13;RUE;LOUIS DUMONT;4;64,78;64;Appartement
33325;10387;99;AV;MAJOR GEN GEORGES VANIER;1;28,28;28;Appartement
33326;10387;1;RUE;JULES ENFROY;3;65,64;66;Appartement
33327;14715;1;AV;P CASSAGNAVERE;1;25,6;27;Appartement
33328;18033;1;RUE;MARTIN SIEMENS;3;54,06;54;Appartement
33329;22168;9002;PL;DE L HOTEL DE VILLE;3;73,04;72;Appartement
33330;25388;25;RUE;DE LA PETITE HOLLANDE;3;66,97;65;Appartement
33331;26362;3;RUE;BRIFFAUT;3;54,57;58;Appartement
33332;26362;45;AV;VICTOR HUGO;3;76,16;74;Appartement
33333;2A139;16;RES;L'ORTU DI L'OSU;3;73,65;76;Appartement
33334;30028;1455;CHE;DE LAGARAUD;4;85,99;87;Maison
33335;30132;7;BD;TALABOT;1;71,83;38;Appartement
33336;30189;134;RUE;MARIUS DUBOIS;2;46,07;46;Appartement
33337;30189;18;RUE;DHUODA;1;20,27;20;Appartement
33338;30189;16;RUE;BEC DE LIEVRE;1;19,54;20;Appartement
33339;30189;10;BD;AMIRAL COURBET;1;21,01;20;Appartement
33340;30189;19;RUE;FLAMANDE;2;48,69;53;Appartement
33341;30334;1;RUE;DES CEDRES;2;37,6;38;Appartement
33342;31069;14;AV;DU GENERAL DE GAULLE;2;30,14;30;Appartement
33343;31506;2;RUE;MARIE CURIE;4;86,24;85;Appartement
33344;31555;9;RUE;DES QUATRE BILLARDS;1;17,75;18;Appartement
33345;31555;10;RUE;DE CHATEAUDUN;1;15,55;19;Appartement
33346;31555;176;AV;DE LA GLOIRE;5;87,83;89;Appartement
33347;33039;32;RUE;DU GENERAL CREMER;3;56,21;57;Maison
33348;33063;134;CRS;DE L YSER;1;24,31;25;Appartement
33349;33063;32;RUE;DES BOUVIERS;3;57,5;50;Appartement
33350;33063;60;RUE;DE MADRID;3;57,02;59;Appartement
33351;33063;63;RUE;POYENNE;3;64,2;64;Appartement
33352;33119;1;RUE;JEAN ZAY;1;16,94;16;Appartement
33353;33192;13;CRS;DU GENERAL DE GAULLE;4;76,99;76;Appartement
33354;33311;22;ALL;DE BOURDETTE;2;50,88;50;Appartement
33355;33522;61;RUE;BOURBAKI;1;29,81;31;Appartement
33356;33522;690;CRS;DE LA LIBERATION;1;20,62;21;Appartement
33357;33529;9000;ALL;MARIE DUFAURE CAZAUX;3;71,83;72;Maison
33358;33529;3;RUE;VICTOR HUGO;2;44,81;45;Appartement
33359;33529;30;RUE;MICHEL LABARTHE;4;71,05;73;Appartement
33360;34003;2;IMP;MARIE GALANTE;2;22,68;22;Appartement
33361;34003;3;RUE;DE LA COURETTE;1;27,08;26;Appartement
33362;34032;101;AV;DU PDT WILSON;3;59,42;59;Appartement
33363;34032;124;AV;GEORGES CLEMENCEAU;2;30,73;30;Appartement
33364;34108;32;QUAI;VOLTAIRE;2;44,17;43;Appartement
33365;34213;10;RUE;DE LA REPUBLIQUE;3;46,71;60;Appartement
33366;34301;41;RUE;MONTMORENCY;3;60,94;62;Appartement
33367;35188;26;RUE;DE GAEL;2;55,1;56;Appartement
33368;35195;7;RUE;SEBASTIEN CHAUVIGNE;3;62,21;62;Appartement
33369;35288;8;RUE;PIERRE LEGAVRE;1;33,19;31;Appartement
33370;35347;3;RUE;JOSEPH AUBERT;3;59,4;63;Appartement
33371;37122;3;RUE;MESSAGER;4;69;70;Appartement
33372;38111;13;CHE;DU RIF TALON;2;52,38;52;Appartement
33373;38163;5286;;MONTAGNE DU PLEYNET;1;25,04;25;Appartement
33374;38169;20;RUE;DE LA BASTILLE;3;53,52;54;Appartement
33375;38185;18;AV;ALSACE LORRAINE;6;205,98;190;Appartement
33376;38185;6;RUE;VOLTAIRE;1;18,75;12;Appartement
33377;38185;29;CRS;JEAN JAURES;4;110,76;101;Appartement
33378;38191;5571;RES;LES BALCONS DE LA SAGNE;1;24,32;24;Appartement
33379;38253;9;RUE;DES BANCHETS;3;46,6;50;Appartement
33380;38474;4;CHE;DES MOIRONDS;4;88,13;88;Maison
33381;38565;49;RUE;DE L ISLE;2;52,5;50;Appartement
33382;40088;3;RUE;DES MARAICHERS;2;54,73;55;Appartement
33383;41018;3;AV;DU MARECHAL JUIN;3;67,55;67;Appartement
33384;41018;14;RUE;DENIS DUPONT;2;42,94;44;Appartement
33385;42218;7;PL;JEAN MOULIN;3;74,99;78;Appartement
33386;43157;21;PL;DU MARCHE COUVERT;2;45,27;57;Appartement
33387;44032;17;;LA BASSE GAGNERIE;2;47,29;49;Maison
33388;44055;2;AV;ALSACE LORRAINE;2;48,19;48;Appartement
33389;44055;20;AV;CAMILLE CLAUDEL;2;45,94;44;Appartement
33390;44109;4;RUE;DE LA ROSIERE D ARTOIS;1;36,68;25;Appartement
33391;44109;7;BD;ALLARD;2;44,4;55;Appartement
33392;44109;155;RUE;PAUL BELLAMY;1;38,51;30;Appartement
33393;44109;17;RUE;BEETHOVEN;3;56,44;58;Appartement
33394;44132;1;AV;DE LA CHAPELLE;3;72,95;72;Appartement
33395;44162;8;RUE;DES FRERES GRIMM;4;87,13;90;Maison
33396;44172;9011;RTE;DE LA HAIE;2;26,26;26;Appartement
33397;45232;30;RUE;DE CAMBRAI;5;146,06;118;Maison
33398;45234;10;BD;DE QUEBEC;4;86,65;85;Appartement
33399;45234;1;RUE;ST YVES;3;72,3;68;Appartement
33400;47001;2;RUE;LISBONNE;1;17,49;22;Appartement
33401;48009;5335;;PRE HAUT - AUMONT AUBRAC;2;33,1;33;Maison
33402;50066;7;AV;MAL LECLERC;2;24,5;25;Appartement
33403;50129;5;AV;DELAVILLE;5;91,5;99;Appartement
33404;50502;17;RUE;DES SORBIERS;1;30,14;30;Appartement
33405;51029;65;RUE;PASTEUR;3;53,5;53;Appartement
33406;51454;65;RUE;DE COURCELLES;1;26,05;24;Appartement
33407;51454;86;RUE;PIERRE BROSSOLETTE;1;33,83;33;Appartement
33408;51454;116;RUE;PONSARDIN;1;16,79;14;Appartement
33409;51454;73;RUE;PONSARDIN;1;28,24;28;Appartement
33410;51662;8;BD;DE L'EUROPE;4;84,81;85;Appartement
33411;54323;16;RUE;EDOUARD DREUX;2;50,81;50;Appartement
33412;54580;15;RUE;DE VERDUN;3;103,56;102;Appartement
33413;56098;7;RUE;GUYOMARD;2;36,47;36;Appartement
33414;56121;37;AV;DE LA PERRIERE;1;33;30;Appartement
33415;56186;14;RUE;DE LILLE;2;31,65;31;Appartement
33416;59009;50;CHE;DES CRIEURS;4;88,4;91;Appartement
33417;59071;291;RUE;NESTOR LONGUE EPEE;10;350,13;352;Maison
33418;59350;7;RUE;LADRIERE;3;66,23;65;Appartement
33419;59350;80;RUE;SAINT ANDRE;2;58,01;58;Appartement
33420;59350;28;RUE;DE LA CLEF;2;66,83;70;Appartement
33421;59350;11;RUE;DE BAPAUME;1;27,42;28;Appartement
33422;59368;162;RUE;DU GENERAL DE GAULLE;3;66,34;66;Appartement
33423;59378;64;RUE;DE L ABBE BONPAIN;3;57,19;58;Appartement
33424;59426;68;RUE;BERQUIER;3;68,97;68;Appartement
33425;59512;9;RUE;MILN;3;110;98;Appartement
33426;59599;4;RUE;DU HAUT VINAGE;3;61;66;Appartement
33427;59646;62;RUE;JEAN BART;4;85,61;90;Appartement
33428;60139;61;RUE;DE LA CHEVALERIE;3;79,84;77;Appartement
33429;60159;2;RUE;JOSEPH LEPRINCE;1;14,01;14;Appartement
33430;60159;22;RUE;DU HARLAY;2;52,2;25;Appartement
33431;60509;1;RUE;POIDEVIN;4;46,8;62;Appartement
33432;62160;36;RUE;DE LA REDOUTE;1;32,01;32;Appartement
33433;69088;3;CHE;DU RAVIN;5;104,08;106;Maison
33434;69168;1166;QUAI;PIERRE DUPONT;5;132,61;120;Maison
33435;69282;37;AV;DU DAUPHINE;4;84,41;82;Maison
33436;69290;5;RUE;CLAUDE BERRI;4;101,49;99;Appartement
33437;69382;28;QUAI;SAINT ANTOINE;5;138,89;130;Appartement
33438;69385;10;MTE;DU CHEMIN NEUF;3;57,31;70;Appartement
33439;69388;92;BD;DE L'EUROPE;4;79,74;81;Appartement
33440;69389;18;RUE;DE LA CLAIRE;1;29,13;29;Appartement
33441;69389;2;RUE;TISSOT;2;54,13;46;Appartement
33442;70116;4;RUE;DU FOURNIL;5;126,84;116;Appartement
33443;71076;54;;GRANDE RUE;3;70,29;71;Appartement
33444;72181;237;AV;RUBILLARD;1;18,84;18;Appartement
33445;72181;13;RUE;LIONEL ROYER;2;54,36;54;Appartement
33446;72181;91;RUE;DU BOURG BELE;2;54,41;53;Appartement
33447;74006;486;RTE;DE LA CAILLE;2;44,16;43;Appartement
33448;74012;9;RUE;JULES VERNE;3;65,76;64;Appartement
33449;74123;171;RUE;VICTOR HUGO;3;63,43;62;Appartement
33450;74176;808;RTE;DE RAMPONNET;3;72,33;73;Appartement
33451;74213;301;RUE;DES GENEVRIERS;3;66,88;67;Appartement
33452;75101;13;RUE;SAINT GERMAIN L AUXERROIS;2;25,14;22;Appartement
33453;75101;17;RUE;DU ROULE;3;35,46;30;Appartement
33454;75102;16;RUE;SAINTE APOLLINE;2;29,94;34;Appartement
33455;75103;19;RUE;CHAPON;2;51,96;52;Appartement
33456;75104;3;RUE;DES BLANCS MANTEAUX;2;39,4;45;Appartement
33457;75104;16;RUE;CHARLEMAGNE;3;58,23;50;Appartement
33458;75104;22;RUE;SAINT PAUL;4;98,54;98;Appartement
33459;75109;5;RUE;SAULNIER;4;63,99;60;Appartement
33460;75110;22;RUE;YVES TOUDIC;5;121,23;121;Appartement
33461;75110;48;QUAI;DE JEMMAPES;1;16,26;16;Appartement
33462;75110;65;RUE;DU FBG DU TEMPLE;3;44,89;45;Appartement
33463;75110;212;RUE;LA FAYETTE;1;4,34;27;Appartement
33464;75111;8;RUE;DESARGUES;1;20,55;18;Appartement
33465;75111;16;CITE;GRISET;1;17,72;18;Appartement
33466;75111;64;RUE;OBERKAMPF;2;25,28;26;Appartement
33467;75111;120;RUE;OBERKAMPF;1;19,1;15;Appartement
33468;75111;38;RUE;DE LA FOLIE REGNAULT;1;14,9;11;Appartement
33469;75112;40;RUE;DU RENDEZ VOUS;2;45,82;46;Appartement
33470;75112;124;RUE;DE PICPUS;5;88,96;89;Appartement
33471;75112;9;VLA;DE SAINT MANDE;2;45,85;45;Appartement
33472;75112;26;RUE;CLAUDE TILLIER;1;29,75;29;Appartement
33473;75112;73;AV;LEDRU ROLLIN;2;42,52;41;Appartement
33474;75116;2;AV;EMILE BERGERAT;5;181,69;182;Appartement
33475;75116;28;AV;FOCH;1;27,56;30;Appartement
33476;75116;134;AV;DE MALAKOFF;1;18,64;19;Appartement
33477;75116;14;RUE;PAUL VALERY;1;38,53;40;Appartement
33478;75116;53;RUE;BOISSIERE;2;47,34;40;Appartement
33479;75116;22;RUE;DE LUBECK;5;119;116;Appartement
33480;75116;35;RUE;DE CHAILLOT;2;27,5;41;Appartement
33481;75117;42;RUE;SAINT FERDINAND;2;61,75;56;Appartement
33482;75117;3;VLA;LAUGIER;2;28,25;29;Appartement
33483;75117;39;RUE;DE CHAZELLES;1;32,84;30;Appartement
33484;75117;13;RUE;LEON COGNIET;6;118,8;118;Appartement
33485;75117;9;RUE;BIOT;1;22,32;16;Appartement
33486;75117;88;RUE;TRUFFAUT;2;22,35;27;Appartement
33487;75117;21;RUE;JEAN LECLAIRE;3;70,05;66;Appartement
33488;75117;105;AV;DE SAINT OUEN;1;12,38;14;Appartement
33489;75118;48;RUE;JOSEPH DE MAISTRE;3;57,85;59;Appartement
33490;75118;6;RUE;COUSTOU;1;9,74;12;Appartement
33491;75118;130;RUE;ORDENER;3;59,26;62;Appartement
33492;75118;122;RUE;MARCADET;3;78,45;80;Appartement
33493;75118;2;RUE;JULES JOUY;2;35,15;30;Appartement
33494;75118;2;RUE;CYRANO DE BERGERAC;2;59,58;57;Appartement
33495;75118;5;RUE;POULET;2;39,41;39;Appartement
33496;75118;24;RUE;D ORAN;4;94,46;108;Appartement
33497;75118;12;RUE;JEAN ROBERT;2;38,74;38;Appartement
33498;75118;43;RUE;PAJOL;2;40,7;42;Appartement
33499;75119;1;IMP;DES ANGLAIS;1;9,36;9;Appartement
33500;75119;26;RUE;FESSART;3;50,01;51;Appartement
33501;75119;30;AV;DE LAUMIERE;4;62,72;59;Appartement
33502;75119;11;RUE;EDGAR POE;3;53,04;53;Appartement
33503;75120;25;RUE;HENRI CHEVREAU;2;24,43;25;Appartement
33504;75120;17;VLA;DE L ERMITAGE;2;25,92;25;Appartement
33505;75120;15;RUE;DU SURMELIN;2;34,76;36;Appartement
33506;75120;64;RUE;ORFILA;1;35,37;35;Appartement
33507;76351;16;RUE;HAUDRY;1;21,45;21;Appartement
33508;76540;5;RUE;DU MOULINET;1;35,31;32;Appartement
33509;76540;12;RUE;EAU DE ROBEC;2;32;37;Appartement
33510;77014;9001;;AVE DE GAULLE 27 FOUGERES;4;65,45;67;Appartement
33511;77083;17;RUE;AUGUSTE VALLAUD;3;44,54;45;Appartement
33512;77108;3;RUE;JEAN VERON;4;75,73;75;Appartement
33513;77232;81;RUE;DE MEAUX;4;104,12;110;Appartement
33514;77268;1;RUE;DES CAMPANULES;3;63,94;61;Appartement
33515;77284;4;ALL;CONDORCET;3;62,75;67;Appartement
33516;77284;7;RUE;JEAN MERMOZ;4;88,34;87;Appartement
33517;77284;9;RUE;DU COMMANDANT BERGE;3;47,08;52;Appartement
33518;77284;20;PL;JEAN BUREAU;1;36,89;37;Appartement
33519;77372;11;RUE;LOUIS DREUX;3;70,1;65;Maison
33520;77420;9;RUE;DU MOUTIERS;3;72,22;73;Appartement
33521;77425;13;RUE;DE LA VALLEE;3;61,44;55;Appartement
33522;78123;21;RUE;DE LA SENETTE;2;37,87;38;Appartement
33523;78146;31;AV;DU MAL FOCH;5;115,02;133;Maison
33524;78158;1;AV;DE ROCQUENCOURT;2;52,83;52;Appartement
33525;78193;10;GR;GRANDE RUE;2;32,44;40;Appartement
33526;78220;8;RUE;DES SOURCES;5;124,75;111;Maison
33527;78220;33;RUE;GEORGES POMPIDOU;2;39,17;44;Appartement
33528;78372;6;ALL;VAN GOGH;4;83,27;83;Appartement
33529;78383;1;RUE;DU VERMOIS;5;96,05;97;Appartement
33530;78401;12;RUE;DES CARRIERES;2;48,44;48;Appartement
33531;78401;4;ALL;DU BOSQUET;5;116,35;82;Maison
33532;78418;1;AV;JEAN MERMOZ;3;63,08;62;Appartement
33533;78418;1;AV;JEAN MERMOZ;4;75,3;76;Appartement
33534;78423;27;RUE;DU CHAMP D AVOINE;5;94,37;95;Appartement
33535;78440;7;ALL;GAMBETTA;4;71,92;75;Appartement
33536;78442;1;RUE;DU JEU DE PAUME;4;40,88;41;Appartement
33537;78490;24;RUE;DES EBISOIRES;1;30,82;32;Appartement
33538;78490;49;RUE;DE LA GARE;3;62,24;61;Appartement
33539;78502;26;RUE;DE PARIS;3;55,58;56;Appartement
33540;78517;29;RUE;CHASLES;1;33,89;33;Appartement
33541;79191;57;RUE;DU MOULIN A VENT;1;19,2;20;Appartement
33542;79202;10;RUE;DES CORDELIERS;2;46,72;49;Appartement
33543;80649;10;RUE;CLEMENCEAU;1;24,6;26;Appartement
33544;82121;7;RUE;DU DOCTEUR LABAT;1;18,96;24;Appartement
33545;83009;84;RUE;JEAN JAURES;3;67,36;66;Appartement
33546;83016;9710;CHE;DE FOURNIGUE;3;32,05;25;Maison
33547;83054;40;RUE;DE LA GARE;3;59,69;70;Appartement
33548;83062;9001;RES;LES RESTANQUES DU THOUAR;3;63,47;62;Appartement
33549;83062;;;LA PASSIFLORE;2;48,91;48;Appartement
33550;83069;9001;;LE PYANET GRANDS CYPRES;3;72,28;72;Maison
33551;83069;799;RTE;DE GIENS;2;32,11;32;Appartement
33552;83070;9238;;CAVALIERE;3;42,47;43;Appartement
33553;83112;7;BD;DE LA PLAGE;1;25,81;23;Appartement
33554;83116;388;CHE;DE BERNE;5;104,32;100;Maison
33555;83126;91;CHE;MOULIERES A CROIX DE PALUN;3;57,36;55;Appartement
33556;83137;9002;RUE;VICTOR THOURON;4;79,65;79;Appartement
33557;83137;307;AV;DU PORT DE PLAISANCE;4;82,8;74;Appartement
33558;83137;28;RUE;CHEVALIER PAUL;1;50,73;54;Appartement
33559;83137;13;RUE;MIRABEAU;3;81;85;Appartement
33560;83137;26;RUE;GIMELLI;3;97,5;90;Appartement
33561;83137;42;RUE;DU ROI RENE;4;71,37;71;Appartement
33562;83137;5;RUE;GENERAL FAIDHERBE;2;37;39;Appartement
33563;83137;9100;AV;DE L ELYSEE;3;64,22;66;Appartement
33564;84003;1075;AV;DE VITON;2;57,43;58;Appartement
33565;84007;9;IMP;PETIT SAINT JEAN;3;54,71;42;Appartement
33566;84007;44;RUE;JEAN BAPTISTE BRUNEL;4;81,74;81;Maison
33567;84007;2;PL;DU VIGUIER;3;64,58;64;Appartement
33568;84007;79;AV;MONCLAR;2;38,13;37;Appartement
33569;84031;74;RUE;DE LA REPUBLIQUE;2;55,2;56;Appartement
33570;84039;120;CHE;DE VERCLOS;2;49,2;49;Appartement
33571;84054;5;QUAI;DE LA CHARITE;2;36,5;36;Appartement
33572;84065;52;AV;JOSEPH GARNIER;3;104;98;Maison
33573;84124;9001;;LE PLAN;2;37,25;38;Appartement
33574;85222;17;RUE;ACHARD;6;113,24;140;Appartement
33575;85226;89;AV;DE LA CORNICHE;1;31,95;38;Appartement
33576;85226;9002;RES;LE GOELAND MERLIN OCEAN;2;35,43;36;Appartement
33577;85294;3;RUE;DE LA BRIQUETTERIE;3;44,75;44;Maison
33578;88253;21;RUE;HAUTE;1;72,8;61;Appartement
33579;89387;11;RUE;DE LA GRANDE JUIVERIE;2;48,4;49;Appartement
33580;91027;39;AV;JEAN PIERRE BENARD;3;67,02;66;Appartement
33581;91027;40;RUE;DAGOBERT;5;110,09;114;Maison
33582;91086;12;RUE;DES TROIS PARTS;3;60,44;61;Appartement
33583;91103;20;CITE;ANATOLE FRANCE;4;71,03;68;Appartement
33584;91161;36;AV;MAZARIN;3;84,16;84;Appartement
33585;91174;14;RUE;RENE CASSIN;3;58,37;58;Appartement
33586;91201;30;BD;DU GENERAL DE GAULLE;1;33,55;33;Appartement
33587;91326;37;RUE;DES GAULOIS;3;54,53;54;Appartement
33588;91326;19;RUE;JEAN DANAUX;2;39,11;39;Appartement
33589;91347;23;RUE;DE LA SABLIERE;1;30,06;30;Appartement
33590;91377;2;RUE;DE MOSCOU;4;77;74;Appartement
33591;91477;1;ALL;DU CLOS TONNERRE;1;30,9;30;Appartement
33592;91477;114;RUE;DE PARIS;3;54,58;53;Appartement
33593;91494;21;RTE;DE LIERS;4;79,53;80;Appartement
33594;91570;64;RUE;DE LIERS;1;36,83;38;Appartement
33595;91589;45;RUE;HENRI DUNANT;1;26,87;27;Appartement
33596;91665;6;RUE;DU RUISSEAU BLANC;4;83,68;82;Appartement
33597;91691;5;ALL;ANDRE MALRAUX;5;89,98;99;Maison
33598;92019;9;AV;DU BOIS;3;77,88;76;Appartement
33599;92024;4;RUE;CHANCE MILLY;1;27,17;20;Appartement
33600;92024;50;RUE;MEDERIC;3;148,91;105;Appartement
33601;92026;5;RUE;DONATELLO;3;66,86;67;Appartement
33602;92044;21;AV;ANDRE MALRAUX;5;105,89;106;Appartement
33603;92044;12;RUE;RASPAIL;2;41,48;42;Appartement
33604;92044;12;RUE;JACQUES IBERT;2;51,65;51;Appartement
33605;92046;9;RUE;RAYMOND FASSIN;2;38,97;39;Appartement
33606;92051;195;AV;ACHILLE PERETTI;4;8,84;98;Appartement
33607;92060;1;RUE;DU TOUR DE L ETANG;3;76,65;77;Appartement
33608;92060;1;ALL;DES ONDES;3;66,37;67;Appartement
33609;92063;31;RUE;CHARLES FLOQUET;3;65,02;66;Appartement
33610;93031;24;AV;DE LA REPUBLIQUE;1;35,03;36;Appartement
33611;93048;27;RUE;ALEXIS LEPERE;1;21,27;21;Appartement
33612;93048;18;RUE;CONDORCET;1;21,05;25;Appartement
33613;93050;25;RUE;DU ONZE NOVEMBRE;1;13,6;13;Appartement
33614;93051;21;RUE;DU DOCTEUR SUREAU;3;58,65;58;Appartement
33615;93051;23;RUE;DES BOIS;4;56,46;75;Maison
33616;93064;4;ALL;ARTHUR HONEGGER;4;66,94;68;Appartement
33617;93066;14;RUE;FEDERICO FELLINI;2;45,99;46;Appartement
33618;93066;3;RUE;JEUMONT;1;18,13;18;Appartement
33619;93077;12;RUE;BERNARD GANTE;1;21,55;22;Appartement
33620;94001;31;RTE;DE VILLENEUVE;3;57,99;56;Appartement
33621;94002;96;RUE;VERON;2;25,15;25;Appartement
33622;94015;11;RUE;LEON MENU;4;100,01;103;Maison
33623;94016;49;AV;PAUL VAILLANT COUTURIER;2;24,86;34;Appartement
33624;94017;22;RUE;PIERRE MARIE DERRIEN;1;58,35;58;Appartement
33625;94017;8;RUE;DE VERDUN;5;72,74;72;Appartement
33626;94017;7;VLA;GALLIENI;4;65,86;66;Appartement
33627;94017;204;BD;DE STALINGRAD;2;37,56;40;Appartement
33628;94021;4;BD;JEAN MERMOZ;4;66,25;73;Appartement
33629;94022;21;AV;ANATOLE FRANCE;4;79,49;79;Appartement
33630;94028;7;AV;MAGELLAN;4;79,4;79;Appartement
33631;94033;4;RUE;NOTRE DAME;2;36,51;40;Appartement
33632;94033;126;AV;DE LA REPUBLIQUE;2;31,86;33;Appartement
33633;94034;25;RUE;HENRI BARBUSSE;4;73,9;74;Appartement
33634;94034;59;RUE;DU DOCT EMILE ROUX;4;68,37;68;Appartement
33635;94041;10;RUE;EMILE BASTARD;4;76,32;76;Maison
33636;94041;9;RUE;KLEBER;2;28,76;28;Appartement
33637;94041;2;RUE;DU COLOMBIER;4;72,13;70;Appartement
33638;94042;28;AV;DU GENERAL GALLIENI;3;68,76;61;Appartement
33639;94043;98;AV;DE FONTAINEBLEAU;4;100,14;99;Appartement
33640;94043;25;AV;EUGENE THOMAS;1;20,19;20;Appartement
33641;94044;4;ALL;AUGUSTE RENOIR;4;140,35;126;Maison
33642;94046;25;RUE;DE LYON;2;51,94;52;Appartement
33643;94046;25;RUE;DU 18 JUIN 1940;3;65,92;66;Appartement
33644;94047;20;RUE;CAZEAUX;6;159,38;130;Maison
33645;94052;55;RUE;DE FONTENAY;1;20,17;19;Appartement
33646;94058;244;AV;PIERRE BROSSOLETTE;3;68,09;67;Appartement
33647;94067;52;AV;DU GEN DE GAULLE;3;32,2;61;Appartement
33648;94067;1;SQ;NUNGESSER;3;46,16;45;Appartement
33649;94068;4;RUE;LHOMME;3;63,26;63;Appartement
33650;94068;5;AV;DE LATTRE DE TASSIGNY;3;58,06;56;Appartement
33651;94069;71;RUE;DU MARECHAL LECLERC;2;40,04;40;Appartement
33652;94071;53;RUE;DU GENERAL LECLERC;1;18,52;19;Appartement
33653;94071;9;RUE;DES PENDANTS;4;81,75;80;Appartement
33654;94073;53;AV;DE VERSAILLES;4;80;80;Appartement
33655;94073;9;RUE;DES ORVILLIERS;2;46,66;46;Appartement
33656;94080;84;RUE;DE LA JARRY;2;37,41;38;Appartement
33657;94081;22;RUE;ALFRED DE MUSSET;3;34,24;65;Appartement
33658;95018;48;RUE;RENE BRIAND;1;17,53;19;Appartement
33659;95039;17;RUE;DES HORTENSIAS;4;98,44;100;Maison
33660;95063;5;RUE;ROBERT BRANCHARD;4;83,72;81;Appartement
33661;95127;86;RUE;DU PAMPRE D OR;5;91;91;Appartement
33662;95203;35;RUE;DE SOISY;3;56,76;56;Appartement
33663;95203;8;ALL;LUCIE AUBRAC;2;41,65;41;Appartement
33664;95210;16;RUE;ALPHONSE HAUSSAIRE;3;48,02;46;Appartement
33665;95219;176;RUE;DU GENERAL LECLERC;3;69,37;69;Appartement
33666;95219;14;MAIL;RENAISSANCE;2;48,05;48;Appartement
33667;95252;9;RUE;DES HAYETTES;2;45,46;44;Appartement
33668;95252;2;RUE;DE LA SOURCE;3;58;56;Appartement
33669;95252;4;RUE;DE TAVERNY;3;62,55;56;Appartement
33670;95268;6;RUE;AUGUSTE RENOIR;4;72,12;72;Appartement
33671;95394;13;RUE;DES COTES;4;94,12;106;Maison
33672;95427;5;RUE;ROBERT FOULON;2;51,5;51;Appartement
33673;95500;11;PL;NOTRE DAME;2;28,9;26;Appartement
33674;95539;5;RES;BELLE HELENE;4;72,05;73;Appartement
33675;95585;120;RUE;PIERRE BROSSOLETTE;4;74,58;74;Appartement
33676;95680;17;RUE;SIGNAC;5;104,34;94;Maison
33677;95680;7;ALL;DE DERRIERE LES MURS;3;66,07;66;Appartement
33678;972209;503;RES;IMM LA VIGIE;4;78,51;56;Appartement
33679;972209;268;RES;SUCRIER;4;78,38;94;Appartement
33680;974411;5;RUE;DES GOYAVES      STE CLOTI;1;19,31;19;Appartement
33681;974411;24;CHE;DE LA VIERGE;2;44,18;44;Appartement
33682;2408;30;RUE;SERURIER;1;26,4;27;Appartement
33683;2722;30;AV;DU GENERAL DE GAULLE;1;23,7;25;Appartement
33684;4079;5029;RUE;DE LA GRANDE FONTAINE;5;119,4;116;Appartement
33685;4209;9018;AV;JEAN JAURES;4;67,58;68;Appartement
33686;5098;5244;;PRE LONGIS;1;30,34;31;Appartement
33687;6085;203;AV;DES PINS L AUBAREDE;4;88,42;86;Maison
33688;6088;93;AV;DE RIMIEZ;6;288,59;277;Maison
33689;6088;4;QUAI;PAPACINO;2;38,78;39;Appartement
33690;6088;39;PROM;DES ANGLAIS;3;84,01;83;Appartement
33691;6153;5433;;SAINT PIERRE;1;28,95;30;Appartement
33692;6159;28;AV;DE LA GRANDE BRETAGNE;5;106,76;125;Appartement
33693;7304;575;RTE;DE BARJAC;1;35,02;36;Appartement
33694;10387;33;RUE;GEORGES SEURAT;4;82,68;82;Appartement
