Id_Vente;Date_vente;Valeur_fonciere;Id_bien
2020-000757;2020-01-08;648600;757
2020-000758;2020-01-08;879000;758
2020-000759;2020-01-08;432000;759
2020-000760;2020-01-08;1195000;760
2020-000761;2020-01-08;2184420;761
2020-000762;2020-01-08;1493825;762
2020-000763;2020-01-08;871900;763
2020-000764;2020-01-08;215000;764
2020-000765;2020-01-08;744000;765
2020-000766;2020-01-08;384000;766
2020-000767;2020-01-08;845575;767
2020-000768;2020-01-08;599100;768
2020-000769;2020-01-08;327500;769
2020-000770;2020-01-08;1140000;770
2020-000771;2020-01-08;545000;771
2020-000772;2020-01-08;383000;772
2020-000773;2020-01-08;267000;773
2020-000774;2020-01-08;478000;774
2020-000775;2020-01-08;585000;775
2020-000776;2020-01-08;721900;776
2020-000777;2020-01-08;1091250;777
2020-000778;2020-01-08;663688;778
2020-000779;2020-01-08;317320;779
2020-000780;2020-01-08;516000;780
2020-000781;2020-01-08;900800;781
2020-000782;2020-01-08;93000;782
2020-000783;2020-01-08;269000;783
2020-000784;2020-01-08;325500;784
2020-000785;2020-01-08;50000;785
2020-000786;2020-01-08;438750;786
2020-000787;2020-01-08;91000;787
2020-000788;2020-01-08;420000;788
2020-000789;2020-01-08;188596;789
2020-000790;2020-01-08;165000;790
2020-000791;2020-01-08;128000;791
2020-000792;2020-01-08;187000;792
2020-000793;2020-01-08;132000;793
2020-000794;2020-01-08;493600;794
2020-000795;2020-01-08;470000;795
2020-000796;2020-01-08;158000;796
2020-000797;2020-01-08;139650;797
2020-000798;2020-01-08;254000;798
2020-000799;2020-01-08;292500;799
2020-000800;2020-01-08;97000;800
2020-000801;2020-01-08;257500;801
2020-000802;2020-01-08;198000;802
2020-000803;2020-01-08;201000;803
2020-000804;2020-01-08;101885;804
2020-000805;2020-01-08;275000;805
2020-000806;2020-01-08;453000;806
2020-000807;2020-01-08;113000;807
2020-000808;2020-01-08;67000;808
2020-000809;2020-01-08;53500;809
2020-000810;2020-01-08;61000;810
2020-000811;2020-01-08;150000;811
2020-000812;2020-01-08;76000;812
2020-000813;2020-01-08;93840;813
2020-000814;2020-01-08;123400;814
2020-000815;2020-01-08;109990;815
2020-000816;2020-01-08;212000;816
2020-000817;2020-01-08;146835;817
2020-000818;2020-01-08;294000;818
2020-000819;2020-01-08;82500;819
2020-000820;2020-01-08;197200;820
2020-000821;2020-01-08;247000;821
2020-000822;2020-01-08;497000;822
2020-000823;2020-01-08;414800;823
2020-000824;2020-01-08;930000;824
2020-000825;2020-01-08;100000;825
2020-000826;2020-01-08;200000;826
2020-000827;2020-01-08;190000;827
2020-000828;2020-01-08;313000;828
2020-000829;2020-01-08;216890;829
2020-000830;2020-01-08;182000;830
2020-000831;2020-01-08;208000;831
2020-000832;2020-01-08;352150;832
2020-000833;2020-01-08;372000;833
2020-000834;2020-01-08;490000;834
2020-000835;2020-01-08;627110;835
2020-000836;2020-01-08;1042127;836
2020-000837;2020-01-08;262500;837
2020-000838;2020-01-08;475260;838
2020-000839;2020-01-08;115500;839
2020-000840;2020-01-08;155000;840
2020-000841;2020-01-08;212525;841
2020-000842;2020-01-08;443300;842
2020-000843;2020-01-08;245000;843
2020-000844;2020-01-08;247000;844
2020-000845;2020-01-08;253250;845
2020-000846;2020-01-08;426250;846
2020-000847;2020-01-08;155000;847
2020-000848;2020-01-08;141000;848
2020-000849;2020-01-08;196000;849
2020-000850;2020-01-08;114000;850
2020-000851;2020-01-08;181900;851
2020-000852;2020-01-08;207000;852
2020-000853;2020-01-08;80000;853
2020-000854;2020-01-08;842000;854
2020-000855;2020-01-08;361000;855
2020-000856;2020-01-08;543000;856
2020-000857;2020-01-08;930000;857
2020-000858;2020-01-08;173000;858
2020-000859;2020-01-08;387000;859
2020-000860;2020-01-08;360976;860
2020-000861;2020-01-08;247400;861
2020-000862;2020-01-08;396450;862
2020-000863;2020-01-08;310000;863
2020-000864;2020-01-08;45480;864
2020-000865;2020-01-08;134000;865
2020-000866;2020-01-08;264800;866
2020-000867;2020-01-08;387200;867
2020-000868;2020-01-08;229000;868
2020-000869;2020-01-08;355000;869
2020-000870;2020-01-08;247000;870
2020-000871;2020-01-08;122900;871
2020-000872;2020-01-09;212000;872
2020-000873;2020-01-09;309000;873
2020-000874;2020-01-09;200750;874
2020-000875;2020-01-09;474801;875
2020-000876;2020-01-09;174000;876
2020-000877;2020-01-09;125110;877
2020-000878;2020-01-09;119175;878
2020-000879;2020-01-09;121300;879
2020-000880;2020-01-09;314600;880
2020-000881;2020-01-09;179000;881
2020-000882;2020-01-09;97800;882
2020-000883;2020-01-09;54500;883
2020-000884;2020-01-09;128850;884
2020-000885;2020-01-09;106000;885
2020-000886;2020-01-09;157500;886
2020-000887;2020-01-09;77020;887
2020-000888;2020-01-09;180000;888
2020-000889;2020-01-09;100000;889
2020-000890;2020-01-09;125000;890
2020-000891;2020-01-09;175000;891
2020-000892;2020-01-09;146400;892
2020-000893;2020-01-09;118000;893
2020-000894;2020-01-09;143000;894
2020-000895;2020-01-09;67000;895
2020-000896;2020-01-09;90500;896
2020-000897;2020-01-09;101250;897
2020-000898;2020-01-09;252750;898
2020-000899;2020-01-09;127000;899
2020-000900;2020-01-09;178000;900
2020-000901;2020-01-09;388000;901
2020-000902;2020-01-09;120000;902
2020-000903;2020-01-09;103000;903
2020-000904;2020-01-09;91000;904
2020-000905;2020-01-09;138370;905
2020-000906;2020-01-09;881000;906
2020-000907;2020-01-09;51500;907
2020-000908;2020-01-09;175400;908
2020-000909;2020-01-09;213390;909
2020-000910;2020-01-09;118000;910
2020-000911;2020-01-09;222490;911
2020-000912;2020-01-09;188000;912
2020-000913;2020-01-09;96300;913
2020-000914;2020-01-09;142950;914
2020-000915;2020-01-09;272825;915
2020-000916;2020-01-09;138100;916
2020-000917;2020-01-09;102500;917
2020-000918;2020-01-09;158500;918
2020-000919;2020-01-09;83980;919
2020-000920;2020-01-09;348000;920
2020-000921;2020-01-09;351000;921
2020-000922;2020-01-09;207600;922
2020-000923;2020-01-09;196000;923
2020-000924;2020-01-09;259600;924
2020-000925;2020-01-09;206400;925
2020-000926;2020-01-09;306200;926
2020-000927;2020-01-09;755000;927
2020-000928;2020-01-09;328000;928
2020-000929;2020-01-09;70500;929
2020-000930;2020-01-09;75000;930
2020-000931;2020-01-09;87450;931
2020-000932;2020-01-09;175200;932
2020-000933;2020-01-09;97500;933
2020-000934;2020-01-09;166900;934
2020-000935;2020-01-09;188035;935
2020-000936;2020-01-09;121000;936
2020-000937;2020-01-09;156500;937
2020-000938;2020-01-09;362000;938
2020-000939;2020-01-09;149150;939
2020-000940;2020-01-09;212700;940
2020-000941;2020-01-09;330500;941
2020-000942;2020-01-09;167000;942
2020-000943;2020-01-09;41000;943
2020-000944;2020-01-09;115125;944
2020-000945;2020-01-09;95760;945
2020-000946;2020-01-09;83640;946
2020-000947;2020-01-09;60000;947
2020-000948;2020-01-09;144300;948
2020-000949;2020-01-09;80200;949
2020-000950;2020-01-09;106000;950
2020-000951;2020-01-09;135000;951
2020-000952;2020-01-09;199688;952
2020-000953;2020-01-09;696290;953
2020-000954;2020-01-09;151597,5;954
2020-000955;2020-01-09;86511;955
2020-000956;2020-01-09;279050;956
2020-000957;2020-01-09;232300;957
2020-000958;2020-01-09;125120;958
2020-000959;2020-01-09;191115;959
2020-000960;2020-01-09;26000;960
2020-000961;2020-01-09;59000;961
2020-000962;2020-01-09;107000;962
2020-000963;2020-01-09;370000;963
2020-000964;2020-01-09;65500;964
2020-000965;2020-01-09;46000;965
2020-000966;2020-01-09;306500;966
2020-000967;2020-01-09;749760;967
2020-000968;2020-01-09;175000;968
2020-000969;2020-01-09;250000;969
2020-000970;2020-01-09;72000;970
2020-000971;2020-01-09;127000;971
2020-000972;2020-01-09;95000;972
2020-000973;2020-01-09;132000;973
2020-000974;2020-01-09;30500;974
2020-000975;2020-01-09;340055;975
2020-000976;2020-01-09;453250;976
2020-000977;2020-01-09;257800;977
2020-000978;2020-01-09;227600;978
2020-000979;2020-01-09;257200;979
2020-000980;2020-01-09;163000;980
2020-000981;2020-01-09;121850;981
2020-000982;2020-01-09;124650;982
2020-000983;2020-01-09;115000;983
2020-000984;2020-01-09;132400;984
2020-000985;2020-01-09;78000;985
2020-000986;2020-01-09;49000;986
2020-000987;2020-01-09;741500;987
2020-000988;2020-01-09;380000;988
2020-000989;2020-01-09;1011500;989
2020-000990;2020-01-09;261500;990
2020-000991;2020-01-09;485625;991
2020-000992;2020-01-09;648400;992
2020-000993;2020-01-09;887000;993
2020-000994;2020-01-09;920000;994
2020-000995;2020-01-09;505000;995
2020-000996;2020-01-09;252500;996
2020-000997;2020-01-09;712400;997
2020-000998;2020-01-09;370000;998
2020-000999;2020-01-09;401480;999
2020-001000;2020-01-09;385950;1000
2020-001001;2020-01-09;256000;1001
2020-001002;2020-01-09;1702800;1002
2020-001003;2020-01-09;975000;1003
2020-001004;2020-01-09;758050;1004
2020-001005;2020-01-09;1042470;1005
2020-001006;2020-01-09;292300;1006
2020-001007;2020-01-09;175800;1007
2020-001008;2020-01-09;281430;1008
2020-001009;2020-01-09;450700;1009
2020-001010;2020-01-09;752400;1010
2020-001011;2020-01-09;168500;1011
2020-001012;2020-01-09;773550;1012
2020-001013;2020-01-09;370500;1013
2020-001014;2020-01-09;812000;1014
2020-001015;2020-01-09;96000;1015
2020-001016;2020-01-09;140400;1016
2020-001017;2020-01-09;162800;1017
2020-001018;2020-01-09;384521;1018
2020-001019;2020-01-09;75000;1019
2020-001020;2020-01-09;94000;1020
2020-001021;2020-01-09;48374;1021
2020-001022;2020-01-09;120000;1022
2020-001023;2020-01-09;285000;1023
2020-001024;2020-01-09;208900;1024
2020-001025;2020-01-09;75000;1025
2020-001026;2020-01-09;104000;1026
2020-001027;2020-01-09;135000;1027
2020-001028;2020-01-09;189500;1028
2020-001029;2020-01-09;107000;1029
2020-001030;2020-01-09;215000;1030
2020-001031;2020-01-09;91000;1031
2020-001032;2020-01-09;158906;1032
2020-001033;2020-01-09;357500;1033
2020-001034;2020-01-09;222000;1034
2020-001035;2020-01-09;79000;1035
2020-001036;2020-01-09;434000;1036
2020-001037;2020-01-09;250000;1037
2020-001038;2020-01-09;291000;1038
2020-001039;2020-01-09;80000;1039
2020-001040;2020-01-09;358800;1040
2020-001041;2020-01-09;240000;1041
2020-001042;2020-01-09;290000;1042
2020-001043;2020-01-09;83600;1043
2020-001044;2020-01-09;136950;1044
2020-001045;2020-01-09;200000;1045
2020-001046;2020-01-09;160000;1046
2020-001047;2020-01-09;81320;1047
2020-001048;2020-01-09;81000;1048
2020-001049;2020-01-09;490530;1049
2020-001050;2020-01-09;364100;1050
2020-001051;2020-01-09;138000;1051
2020-001052;2020-01-09;116000;1052
2020-001053;2020-01-09;136000;1053
2020-001054;2020-01-09;149000;1054
2020-001055;2020-01-09;127000;1055
2020-001056;2020-01-09;181000;1056
2020-001057;2020-01-09;50400;1057
2020-001058;2020-01-09;122000;1058
2020-001059;2020-01-09;165000;1059
2020-001060;2020-01-09;126000;1060
2020-001061;2020-01-09;130220;1061
2020-001062;2020-01-09;90000;1062
2020-001063;2020-01-09;182000;1063
2020-001064;2020-01-09;160000;1064
2020-001065;2020-01-09;890000;1065
2020-001066;2020-01-09;441000;1066
2020-001067;2020-01-09;498000;1067
2020-001068;2020-01-09;210000;1068
2020-001069;2020-01-09;360600;1069
2020-001070;2020-01-09;625722;1070
2020-001071;2020-01-09;156300;1071
2020-001072;2020-01-09;348900;1072
2020-001073;2020-01-09;295050;1073
2020-001074;2020-01-09;272215;1074
2020-001075;2020-01-09;255000;1075
2020-001076;2020-01-09;280000;1076
2020-001077;2020-01-09;142000;1077
2020-001078;2020-01-09;206000;1078
2020-001079;2020-01-09;270000;1079
2020-001080;2020-01-09;212000;1080
2020-001081;2020-01-09;319000;1081
2020-001082;2020-01-09;604580;1082
2020-001083;2020-01-09;362637;1083
2020-001084;2020-01-09;271000;1084
2020-001085;2020-01-09;1072500;1085
2020-001086;2020-01-09;583500;1086
2020-001087;2020-01-09;653700;1087
2020-001088;2020-01-09;261200;1088
2020-001089;2020-01-09;694000;1089
2020-001090;2020-01-09;589000;1090
2020-001091;2020-01-09;164500;1091
2020-001092;2020-01-09;263540;1092
2020-001093;2020-01-09;90000;1093
2020-001094;2020-01-09;147000;1094
2020-001095;2020-01-09;190000;1095
2020-001096;2020-01-09;205000;1096
2020-001097;2020-01-09;298000;1097
2020-001098;2020-01-09;408000;1098
2020-001099;2020-01-09;137000;1099
2020-001100;2020-01-09;175000;1100
2020-001101;2020-01-09;127000;1101
2020-001102;2020-01-09;580000;1102
2020-001103;2020-01-09;113000;1103
2020-001104;2020-01-09;124000;1104
2020-001105;2020-01-09;222500;1105
2020-001106;2020-01-09;243750;1106
2020-001107;2020-01-09;76000;1107
2020-001108;2020-01-09;298760;1108
2020-001109;2020-01-09;224000;1109
2020-001110;2020-01-09;300000;1110
2020-001111;2020-01-09;140600;1111
2020-001112;2020-01-09;163000;1112
2020-001113;2020-01-09;297000;1113
2020-001114;2020-01-09;209000;1114
2020-001115;2020-01-09;317000;1115
2020-001116;2020-01-09;286350;1116
2020-001117;2020-01-09;210000;1117
2020-001118;2020-01-09;150000;1118
2020-001119;2020-01-09;185000;1119
2020-001120;2020-01-09;193000;1120
2020-001121;2020-01-09;208000;1121
2020-001122;2020-01-09;40000;1122
2020-001123;2020-01-10;203400;1123
2020-001124;2020-01-10;68100;1124
2020-001125;2020-01-10;290000;1125
2020-001126;2020-01-10;38550;1126
2020-001127;2020-01-10;169600;1127
2020-001128;2020-01-10;86000;1128
2020-001129;2020-01-10;245000;1129
2020-001130;2020-01-10;780000;1130
2020-001131;2020-01-10;185000;1131
2020-001132;2020-01-10;537700;1132
2020-001133;2020-01-10;421420;1133
2020-001134;2020-01-10;262089;1134
2020-001135;2020-01-10;228500;1135
2020-001136;2020-01-10;414000;1136
2020-001137;2020-01-10;158525;1137
2020-001138;2020-01-10;171600;1138
2020-001139;2020-01-10;172020;1139
2020-001140;2020-01-10;257161;1140
2020-001141;2020-01-10;175500;1141
2020-001142;2020-01-10;117000;1142
2020-001143;2020-01-10;97000;1143
2020-001144;2020-01-10;116000;1144
2020-001145;2020-01-10;485000;1145
2020-001146;2020-01-10;40000;1146
2020-001147;2020-01-10;100500;1147
2020-001148;2020-01-10;125000;1148
2020-001149;2020-01-10;134000;1149
2020-001150;2020-01-10;56500;1150
2020-001151;2020-01-10;66000;1151
2020-001152;2020-01-10;68000;1152
2020-001153;2020-01-10;113500;1153
2020-001154;2020-01-10;80000;1154
2020-001155;2020-01-10;365000;1155
2020-001156;2020-01-10;432000;1156
2020-001157;2020-01-10;91000;1157
2020-001158;2020-01-10;147000;1158
2020-001159;2020-01-10;114500;1159
2020-001160;2020-01-10;78000;1160
2020-001161;2020-01-10;53000;1161
2020-001162;2020-01-10;201400;1162
2020-001163;2020-01-10;124600;1163
2020-001164;2020-01-10;94000;1164
2020-001165;2020-01-10;247700;1165
2020-001166;2020-01-10;121000;1166
2020-001167;2020-01-10;157000;1167
2020-001168;2020-01-10;285000;1168
2020-001169;2020-01-10;129000;1169
2020-001170;2020-01-10;149000;1170
2020-001171;2020-01-10;33000;1171
2020-001172;2020-01-10;105000;1172
2020-001173;2020-01-10;192000;1173
2020-001174;2020-01-10;138000;1174
2020-001175;2020-01-10;79000;1175
2020-001176;2020-01-10;234000;1176
2020-001177;2020-01-10;118000;1177
2020-001178;2020-01-10;116200;1178
2020-001179;2020-01-10;111000;1179
2020-001180;2020-01-10;74990;1180
2020-001181;2020-01-10;307155;1181
2020-001182;2020-01-10;185550;1182
2020-001183;2020-01-10;63500;1183
2020-001184;2020-01-10;141900;1184
2020-001185;2020-01-10;260850;1185
2020-001186;2020-01-10;139750;1186
2020-001187;2020-01-10;38000;1187
2020-001188;2020-01-10;75600;1188
2020-001189;2020-01-10;85000;1189
2020-001190;2020-01-10;71155;1190
2020-001191;2020-01-10;102500;1191
2020-001192;2020-01-10;156000;1192
2020-001193;2020-01-10;238350;1193
2020-001194;2020-01-10;212400;1194
2020-001195;2020-01-10;318850;1195
2020-001196;2020-01-10;326050;1196
2020-001197;2020-01-10;254500;1197
2020-001198;2020-01-10;60089;1198
2020-001199;2020-01-10;53000;1199
2020-001200;2020-01-10;237500;1200
2020-001201;2020-01-10;113000;1201
2020-001202;2020-01-10;243000;1202
2020-001203;2020-01-10;165300;1203
2020-001204;2020-01-10;109720;1204
2020-001205;2020-01-10;118200;1205
2020-001206;2020-01-10;86500;1206
2020-001207;2020-01-10;85370;1207
2020-001208;2020-01-10;98000;1208
2020-001209;2020-01-10;77000;1209
2020-001210;2020-01-10;85650;1210
2020-001211;2020-01-10;86650;1211
2020-001212;2020-01-10;83000;1212
2020-001213;2020-01-10;75800;1213
2020-001214;2020-01-10;9000;1214
2020-001215;2020-01-10;295245;1215
2020-001216;2020-01-10;130000;1216
2020-001217;2020-01-10;121800;1217
2020-001218;2020-01-10;164000;1218
2020-001219;2020-01-10;141000;1219
2020-001220;2020-01-10;503700;1220
2020-001221;2020-01-10;169600;1221
2020-001222;2020-01-10;142500;1222
2020-001223;2020-01-10;204000;1223
2020-001224;2020-01-10;139000;1224
2020-001225;2020-01-10;213000;1225
2020-001226;2020-01-10;71100;1226
2020-001227;2020-01-10;125000;1227
2020-001228;2020-01-10;160490;1228
2020-001229;2020-01-10;114600;1229
2020-001230;2020-01-10;72480;1230
2020-001231;2020-01-10;98000;1231
2020-001232;2020-01-10;270000;1232
2020-001233;2020-01-10;106400;1233
2020-001234;2020-01-10;30000;1234
2020-001235;2020-01-10;101000;1235
2020-001236;2020-01-10;230000;1236
2020-001237;2020-01-10;133465;1237
2020-001238;2020-01-10;190000;1238
2020-001239;2020-01-10;155500;1239
2020-001240;2020-01-10;78000;1240
2020-001241;2020-01-10;34000;1241
2020-001242;2020-01-10;127000;1242
2020-001243;2020-01-10;141150;1243
2020-001244;2020-01-10;65550;1244
2020-001245;2020-01-10;208000;1245
2020-001246;2020-01-10;119800;1246
2020-001247;2020-01-10;228000;1247
2020-001248;2020-01-10;145100;1248
2020-001249;2020-01-10;232500;1249
2020-001250;2020-01-10;95000;1250
2020-001251;2020-01-10;80000;1251
2020-001252;2020-01-10;147800;1252
2020-001253;2020-01-10;210000;1253
2020-001254;2020-01-10;75800;1254
2020-001255;2020-01-10;52000;1255
2020-001256;2020-01-10;72000;1256
2020-001257;2020-01-10;63000;1257
2020-001258;2020-01-10;39000;1258
2020-001259;2020-01-10;232400;1259
2020-001260;2020-01-10;111000;1260
2020-001261;2020-01-10;182480;1261
2020-001262;2020-01-10;57000;1262
2020-001263;2020-01-10;290000;1263
2020-001264;2020-01-10;360000;1264
2020-001265;2020-01-10;100000;1265
2020-001266;2020-01-10;102000;1266
2020-001267;2020-01-10;234000;1267
2020-001268;2020-01-10;286000;1268
2020-001269;2020-01-10;53500;1269
2020-001270;2020-01-10;265700;1270
2020-001271;2020-01-10;146600;1271
2020-001272;2020-01-10;124000;1272
2020-001273;2020-01-10;115000;1273
2020-001274;2020-01-10;90000;1274
2020-001275;2020-01-10;117000;1275
2020-001276;2020-01-10;96000;1276
2020-001277;2020-01-10;65000;1277
2020-001278;2020-01-10;194200;1278
2020-001279;2020-01-10;38000;1279
2020-001280;2020-01-10;106400;1280
2020-001281;2020-01-10;50000;1281
2020-001282;2020-01-10;275500;1282
2020-001283;2020-01-10;86000;1283
2020-001284;2020-01-10;201400;1284
2020-001285;2020-01-10;139000;1285
2020-001286;2020-01-10;328800;1286
2020-001287;2020-01-10;203000;1287
